identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/durability,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/location,product/locationType,product/operation,product/productFamily,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/storageClass,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
vj4dq674hyt66w2jeaw5sqn5zifa3u6mbocieba3avt7wpvkdukq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadObjectTagging,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000004000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-22T00:00:00Z/2019-07-23T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-22T02:00:00Z,2019-07-22T23:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000458658,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
3swuothjew5nedwtauemfjx627i6xh6vfcqatzzctua72artdxqq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,DataTransfer-In-Bytes,CreateBucket,,bucket1563527973790,0.0000001825,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,External,Other,,,,,,Data Transfer,us-east-1,,AWSDataTransfer,AWS Data Transfer,9MG5B7V4UUU2WPAV,,US East (N. Virginia),AWS Region,AWS Inbound,DataTransfer-In-Bytes,,539150394,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
cvcmkbzvcsscop6kewjbrhoonrwgcn752u2kuwiuudw3syipmt5a,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier1,ListBucketVersions,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
qp7y3cqwcz4dq56eaak3szbnskm6xjr36hxyoz34afsywmzrdtpq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000150000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
3xbswbrv2fo3crf3q2ejtjuzkdb7oczohz6gstmhqxqg43wbrb5q,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-Requests-Tier2,HeadBucket,,riderzhang,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000012000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xtu5juw6pf5h3a2k5tgs7nclmg7cur3ik5gyxehzn3xgejappa4a,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadACL,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T07:00:00Z,2019-07-31T22:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000390829,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-21T00:00:00Z/2019-07-22T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-21T04:00:00Z,2019-07-21T05:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000150000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
abxsw3wsktqrdciuutvscemyvflqizrmrh7g2c3uperadpvze5ea,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
jh2ynwyccoeapbbqemwyipqhyjrv4t3cweccuxxhicy6cdkcbznq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadVersioningProps,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000004000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-27T00:00:00Z/2019-07-28T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-27T00:00:00Z,2019-07-27T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000065311,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000001633,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-29T00:00:00Z/2019-07-30T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-29T05:00:00Z,2019-07-29T19:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000386434,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
u6ucmf5lrc5nko74nor3fzxqvkqsx3ezhllrodcb6qodakf5rx3q,2019-07-25T00:00:00Z/2019-07-26T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-25T03:00:00Z,2019-07-25T07:00:00Z,AWSCostExplorer,USE1-APIRequest,GetReservationCoverage,,,8.0000000000,,,USD,0.0100000000,0.0800000000,0.0100000000,0.0800000000,$0.01 per API Request,,"Amazon Web Services, Inc.",AWS Cost Explorer,,,,,,,US East (N. Virginia),AWS Region,,API Request,us-east-1,Reporting,AWSCostExplorer,AWS Cost Explorer,BX68HKNBJP73AFBV,,,,,USE1-APIRequest,,213680938,0.0800000000,0.0100000000,OnDemand,Request,,,,,,,,,2587431235,,,,,,,,
7wht4ucgfmpdykz53sgzh6lnkh3da3biownl2pljtf5w3atcxk4q,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,Requests-Tier2,,535686807,0.0000016000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
d5ory2vdshsglcuvuzvuzvhsxghk5nsodc2kekxuji6upl4m7pra,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketPolicyStatus,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000004000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-21T00:00:00Z/2019-07-22T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-21T00:00:00Z,2019-07-21T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000020485,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000000512,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-23T00:00:00Z/2019-07-24T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-23T10:00:00Z,2019-07-23T19:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000300000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
n45sjsexlegvytnaeq6ucivfeisb6lsszbwqtllxyodnzpeayhiq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,DataTransfer-In-Bytes,CreateBucket,,bucket1563527749381,0.0000001825,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,External,Other,,,,,,Data Transfer,us-east-1,,AWSDataTransfer,AWS Data Transfer,9MG5B7V4UUU2WPAV,,US East (N. Virginia),AWS Region,AWS Inbound,DataTransfer-In-Bytes,,539150394,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
exwiymcoxprmwmqhvncvzkahsedfkq4xghljfzogodoileld6uva,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-USE1-AWS-Out-Bytes,ReadACL,,riderzhang,0.0000004470,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-Out-Bytes usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,C7NBYZPF9Q7H68BF,,US East (N. Virginia),AWS Region,InterRegion Outbound,APE1-USE1-AWS-Out-Bytes,,539151984,0.0000000402,0.0900000000,,,,,,,,,,,2587430837,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T03:00:00Z,2019-07-24T11:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000309916,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-26T00:00:00Z/2019-07-27T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-26T07:00:00Z,2019-07-26T19:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000373936,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
xtu5juw6pf5h3a2k5tgs7nclmg7cur3ik5gyxehzn3xgejappa4a,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadACL,,riderzhang,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000012000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
gtpsgrr6v5xqo6vc7errhabgp57isvgydf2dhf3lnk6qlxqyty4q,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketPublicAccessBlock,,riderzhang,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000020000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
ey6aydgd5zghqarhz3lj4t5o73cxke7fuvs4es474usst5i4k5va,2019-07-25T00:00:00Z/2019-07-26T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-25T07:00:00Z,2019-07-25T10:00:00Z,AWSCostExplorer,USE1-APIRequest,GetCostAndUsage,,,6.0000000000,,,USD,0.0100000000,0.0600000000,0.0100000000,0.0600000000,$0.01 per API Request,,"Amazon Web Services, Inc.",AWS Cost Explorer,,,,,,,US East (N. Virginia),AWS Region,,API Request,us-east-1,Reporting,AWSCostExplorer,AWS Cost Explorer,BX68HKNBJP73AFBV,,,,,USE1-APIRequest,,213680938,0.0600000000,0.0100000000,OnDemand,Request,,,,,,,,,2587431235,,,,,,,,
3gfdeeeabeywk7c4677mb5q3bfkslwaxhyylpptwjzuzc55tj6ca,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APN1-Requests-Tier2,HeadBucket,,bucket1563527973790,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Tokyo),AWS Region,,API Request,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,APN1-Requests-Tier2,,535686795,0.0000003700,0.0000003700,,,,,,,,,,,2587430843,,,,,,,,
qp7y3cqwcz4dq56eaak3szbnskm6xjr36hxyoz34afsywmzrdtpq,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000100000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
e3vzloe7sbkub3m3l3id2zplkbg6e7fskiemiovtfjlzocxyiuqq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T08:00:00Z,2019-07-19T10:00:00Z,AmazonS3,Requests-Tier2,HeadBucket,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,Requests-Tier2,,535686807,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-20T00:00:00Z/2019-07-21T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-20T06:00:00Z,2019-07-20T19:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000301628,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
